0,0.11752,0.10173,4.4742e-15,0.16097,0.07807,0.022402,0.00293,0.038437,0.022994,0.035179,0.10536,0.14054,0.15615,0.18981,0.16507,0.16524,0.09466,0.038509,0.064449,0.22561,0.10329,0.01628,0.10998,0.037013,0.10734,0.11143,0.11268,0.12413,0.1384,0.049262,0,0.052797,0.0013639,0.026147,0.045258,0.034821,0.14846,0.15989,0.18196,0.22515,0.10229,0.056276,0.00851,0.0022975,0.055607,0.0064464,0.030218,0.057672,0.058127,0.19434,0.071443,0.076459,6.7064e-15,0.08443,0.052415,0.038266,0.0064838,0.032744,0.23006,0.032744,0.23073,0.10035,0.23227,0.2323,0.2298,0.22811,0.1164,0.10742,0.092652,0.063553,0.22511,0.22519,0.017368,0.056212,0.026299,0.22528,0.011181,0.015841,4.1772e-16,0.22758,0.22912,0.2292,0.23325,0.099386,0.031828,0,0.099857,0.03203,0.10033,0,0,0.10149,0.10244,0,0.10244,0,0.051128,0.033748,0,0,0,0.00046598,0.0043582,0.014075,0.070231,0.094224,0.16805,0.20725,0.17471,0.10785,0.048499,0.014866,3.5191e-15,0.004709,0.0058201,0.0073251,1.3383e-06,0,0,0.13436,0.15642,3.1093e-15,0.20498,0.0094898,0.039014,0,5.4824e-15,0,1.4755e-15,1.3085e-13,0.21439,0.10825,0.040752,0.014694,0.13274,0.2216,0.23462,0.19387,0.23316,0.21012,0.22451,0.23191,6.8121e-16,0.0097536,0.12018,0.079154,0.035441,0.065908,0.057382,0.00017652,0.073058,0.1354,0.12044,0.21396,0.10592,0.18077,0.21272,0.19216,0.19192,0.22626,0.18425,0.080544,9.5533e-16,0.10796,0.036893,0.11386,0.21154,0.19565,0.12307,0.23034,0.068824,0.08938,0.20358,0.0678,0.04669,0.026698,0.1103,0.054813,0.021222,0.014757,0.00027747,8.7138e-15,0.051583,0.020761,0.053122,0.099103,0.085971,0.18793,0.19227,0.21884,0.09375,0.089002,0.0068579,1.7615e-13,0.031122,0.16302,0.10124,0.031626,0.00019317,0.0018949,2.1752e-13,0.17789,0.11811,0.031644,2.2296e-13,0.043566,0.24969,0.24548,0.19855,0.096257,0.18928,0.18948,6.0272e-12,0.0024902,0.030225,0.066991,0.19578,0.22711,0.24722,0.18465,0.2486,0.22625,0.085124,0.15,0.18286,0.093427,0.13373,0.23079,0.055786,1.1803e-12,0.12391,0.16169,0.00016827,6.329e-14,2.1407e-13,0.0043176,0.03292,0.1463,0.13013,2.6771e-15,1.3365e-13,0.081971,4.3163e-15,5.1839e-15,2.774e-15,0.22825,0.10304,1.4198e-13,0.1584,1.4124e-13
0.0053437,0.11868,0.2479,1.3701e-14,0.20795,0.029497,0.05957,0.14626,0.22368,0.23422,0.20744,0.21421,0.18611,0.21547,0.21334,0.23806,0.23044,0.20728,0.20796,0.12902,0.22561,0.1482,0.18149,0.13775,0.044807,0.18743,0.21753,0.21627,0.21667,0.23754,0.23588,0.0083432,0.23996,0.040817,0.22951,0.20276,0.22989,0.23702,0.23522,0.21831,0.23731,0.23797,0.23797,0.10358,0.08672,0.23891,0.14535,0.20443,0.23952,0.20511,0.2372,0.10919,0.087975,2.1193e-17,0.011126,0.028994,0.07223,0.076572,0.09738,0.16434,0.09738,0.1666,0.15082,0.18259,0.18584,0.18654,0.18689,0.21393,0.20551,0.23311,0.23244,0.18447,0.18458,0.21645,0.2058,0.18899,0.18894,0.16461,0.06609,5.7016e-16,0.18782,0.18098,0.18379,0.17889,0.12712,0.043566,0.0055503,0.13072,0.053489,0.14113,0.048345,0.11146,0.16474,0.18068,0.13784,0.18068,0.13806,0.20967,0.07049,0.13288,0.13763,0.13235,0.047997,0.10745,0.14639,0.23256,0.2193,0.23613,0.23655,0.23981,0.20744,0.16692,0.084815,1.687e-15,0.1381,0.043222,0.055196,0.13927,0.14046,0.13972,0.21811,0.23348,6.6417e-13,0.15515,0.13018,0.23773,1.0934e-13,5.2044e-14,0.011856,5.609e-14,1.0502e-13,0.22998,0.17663,0.16201,0.081297,0.16835,0.24047,0.23462,0.21863,0.23316,0.11415,0.23728,0.22665,2.5195e-12,0.16659,0.21903,0.22972,0.23355,0.24067,0.084036,0.024706,0.13265,0.18434,0.23836,0.11698,0.093285,0.2353,0.11649,0.21564,0.21375,0.22954,0.21129,0.20405,2.1286e-15,0.039106,0.0086014,0.096826,0.22594,0.22376,0.1315,0.23342,0.10294,0.094639,0.14634,0.061248,0.054173,0.078898,0.16274,0.14323,0.13833,0.099787,0.0051782,1.9212e-13,0.14006,0.20353,0.084018,0.24016,0.23395,0.23325,0.22404,0.23471,0.10079,0.10192,0.046581,8.8483e-14,0.04335,0.20416,0.14001,0.074915,0.062549,0.059591,3.688e-13,0.18485,0.20283,0.1554,3.845e-12,0.2487,0.24969,0.24548,0.21874,0.152,0.20087,0.24951,1.3667e-11,0.11605,0.23493,0.084728,0.22401,0.24242,0.24722,0.22022,0.2486,0.23245,0.13134,0.1486,0.24786,0.11527,0.17591,0.15388,0.027588,2.716e-13,0.10766,0.20483,0.045868,1.3684e-13,1.7576e-13,0.13367,0.048591,0.15258,0.13326,3.222e-15,4.4468e-15,0.092852,1.5174e-14,5.4476e-15,2.781e-15,0.23498,0.15163,1.2849e-13,0.16246,4.9086e-15
0.13273,0.10195,0.2479,8.1942e-15,0.20795,0.16322,0.10255,0.11635,0.19933,0.10435,0.1949,0.19227,0.20711,0.1388,0.052194,0.059273,0.021866,0.028764,0.061491,0.018808,0.22561,0.13908,0.058124,0.13172,0.041296,0.16758,0.21016,0.21627,0.21667,0.23754,0.076233,0.0046106,0.074271,0.016521,0.088083,0.057561,0.11569,0.06976,0.23522,0.21831,0.23731,0.10144,0.069489,0.21356,0.20909,0.065556,0.20778,0.11924,0.064155,0.089903,0.18004,0.23287,0.083633,5.9491e-17,0.10609,0.23049,0.24101,0.23831,0.23928,0.084121,0.23928,0.084394,0.21578,0.084891,0.084892,0.084583,0.084414,0.18569,0.19708,0.14668,0.17031,0.083916,0.083798,0.18066,0.097528,0.12677,0.083874,0.14982,0.035323,5.4399e-16,0.08372,0.083483,0.083547,0.08556,0.12919,0.049695,0.029201,0.13813,0.071408,0.16261,0.13554,0.21653,0.21299,0.21651,0.23868,0.21651,0.23734,0.20383,0.057247,0.23295,0.23495,0.23236,0.10894,0.17095,0.23268,0.22604,0.23881,0.23613,0.23655,0.23981,0.2387,0.23611,0.13737,2.3252e-15,0.23166,0.16419,0.12702,0.2274,0.2251,0.22252,0.14905,0.054417,2.7765e-13,0.22943,0.21646,0.043936,2.4049e-14,3.098e-14,0.16766,4.3768e-14,5.5413e-15,0.1969,0.22418,0.24569,0.071482,0.17163,0.24047,0.23462,0.21863,0.23316,0.092464,0.23728,0.23099,8.9527e-12,0.23579,0.18879,0.16274,0.22612,0.18208,0.078017,0.012404,0.19143,0.19028,0.2363,0.10426,0.11302,0.2353,0.10127,0.16604,0.20417,0.22954,0.21129,0.15947,1.8011e-15,0.015248,0.018407,0.20985,0.22594,0.22634,0.22347,0.23342,0.14929,0.24124,0.056364,0.23832,0.23602,0.2376,0.20629,0.21612,0.18573,0.14245,0.0076603,9.5111e-13,0.23704,0.23633,0.14587,0.24016,0.23395,0.23325,0.20524,0.23471,0.099869,0.096663,0.14411,1.4152e-13,0.11957,0.19576,0.18513,0.21901,0.23893,0.082967,1.1027e-14,0.15192,0.22582,0.16641,8.6104e-13,0.2487,0.24969,0.24548,0.21874,0.17996,0.22498,0.24951,5.5574e-14,0.24493,0.24833,0.084822,0.22401,0.24242,0.24722,0.19801,0.2486,0.24745,0.17873,0.2218,0.24786,0.12002,0.17416,0.018048,0.004542,4.3217e-13,0.095217,0.19901,0.083611,8.9268e-16,2.7099e-15,0.2033,0.034899,0.2131,0.14495,6.9946e-14,2.6208e-13,0.19602,2.6071e-13,4.861e-13,3.3909e-13,0.23498,0.20543,4.9026e-15,0.15971,2.3266e-13
0.23918,0.071773,0.10686,1.0207e-16,0.16049,0.032645,0.0086414,0.0018714,0.035009,1.6673e-06,0.034763,0.10167,0.16425,0.12683,0.034165,0.03267,0,0,0,0,0.22561,0.10256,0.00010296,0.10359,0.032557,0.10591,0.11934,0.14066,0.18325,0.22522,0,0,0,0,0,0,0.041868,0,0.19551,0.10722,0.17966,0.020723,0,0.16563,0.14663,0,0.090528,0.0096421,0,0.0012098,0.0030621,0.23254,0.082905,4.3436e-17,0.052153,0.076984,0.10368,0.025256,0.071368,0.085171,0.071368,0.084879,0.12254,0.085972,0.085544,0.085152,0.084689,0.10353,0.10279,0.03637,0.034713,0.084719,0.084446,0.0031142,0.00039304,0.0011885,0.082748,0.0027551,0.00021275,8.4804e-17,0.082933,0.085362,0.084305,0.14255,0.099429,0.032122,0.035544,0.10046,0.0347,0.10459,0.0089704,0.0082149,0.12366,0.1572,0.0093964,0.1572,0.0099761,0.13231,0.02169,0.010548,0.0095752,0.0099316,0.0042946,0.0065404,0.055419,0.0066102,0.16033,0.20687,0.19996,0.11591,0.057973,0.023692,0.12316,1.09e-15,0.0083749,0.18712,0.12541,0.0073958,0.0069632,0.0068086,0.10338,0.032538,0,0.22943,0.088582,0,5.7039e-14,3.1624e-13,0.23939,1.1728e-13,3.1089e-15,0.12784,0.20132,0.23801,0.058084,0.13699,0.17023,0.23462,0.19912,0.21874,0.077975,0.23728,0.23191,1.5739e-12,0.23579,0.13061,0.15765,0.22499,0.18184,0.065635,0.00033547,0.21465,0.16379,0.18166,0.10034,0.070274,0.22167,0.10192,0.057405,0.085064,0.16775,0.12834,0.065473,7.0004e-15,0.10049,0.06244,0.092021,0.22594,0.22634,0.22606,0.21923,0.22593,0.24124,0.04508,0.23832,0.23602,0.2326,0.13308,0.15148,0.18965,0.13024,0.0038514,4.9618e-12,0.22898,0.18815,0.013167,0.18069,0.20994,0.2332,0.12375,0.18095,0.081601,0.075328,0.20484,0,0.21097,0.14425,0.18618,0.24066,0.23893,0.056775,1.2935e-14,0.09939,0.20363,0.129,9.5595e-11,0.24268,0.097092,0.072922,0.14575,0.10931,0.2005,0.24951,2.3276e-13,0.2229,0.24833,0.066108,0.20167,0.22811,0.11659,0.19571,0.074802,0.24275,0.10708,0.19447,0.24786,0.12813,0.13926,0,2.4374e-05,2.0314e-11,0.069194,0.14813,0.065799,7.4815e-16,3.1049e-15,0.035881,0.017893,0.23164,0.22205,1.8109e-13,2.6519e-13,0.22887,5.69e-15,3.4548e-14,2.5204e-14,0.16927,0.1699,8.3008e-14,0.22196,2.3457e-13
0,0.092402,0.2479,4.4226e-15,0.20795,0.020868,0.007905,0.016941,0.067248,0.04408,0.052433,0.14239,0.20012,0.14156,0.11587,0.10408,0.080135,0.042032,0.0094901,0.015245,0.22561,0.13685,0.046169,0.20312,0.18065,0.14008,0.1395,0.13853,0.15011,0.11,0.046021,0.03599,0.049362,0.095083,0.072304,0.23527,0.22989,0.23702,0.23522,0.15563,0.091129,0.049013,0.049125,0.011595,0.030377,0.053805,0.065253,0.18282,0.051524,0.21604,0.21794,0.10133,0.10445,1.0303e-14,0.055053,0.0022951,0.041361,0,0.04104,0.23449,0.04104,0.23478,0.12756,0.2346,0.23445,0.23399,0.2339,0.12825,0.12801,0.04161,0.040956,0.23402,0.23415,5.0055e-05,0.0019473,0.00037074,0.23433,5.1347e-05,0.00031245,1.0436e-15,0.23425,0.23393,0.23405,0.23325,0.12634,0.04046,0,0.12693,0.040716,0.12753,0,0,0.12901,0.13021,0,0.13021,0,0.017003,0.030496,0,0.00053617,0.055326,0.094525,0.17563,0.23268,0.23256,0.23881,0.16465,0.079217,0.0097028,5.4236e-05,0,0.0001178,8.2048e-16,0,0.018963,0.001671,0,0,0,0.1615,0.11095,1.1866e-14,0.22943,0.10752,0.033445,0,1.9367e-14,0.0015274,2.1328e-15,5.0796e-13,0.18139,0.20396,0.18275,0.029941,0.1692,0.24047,0.19562,0.16591,0.14789,0.23049,0.23082,0.18382,1.9749e-13,0.034346,0.16794,0.15055,0.08861,0.096306,0.067849,0.10468,0.10358,0.17125,0.23836,0.22873,0.12695,0.2353,0.22811,0.21564,0.21375,0.079023,0.21129,0.1229,3.9221e-14,0.16398,0.083237,0.18554,0.11768,0.10128,0.10661,0.23342,0.085898,0.038483,0.13691,0.016931,0.0054548,0.0013054,0.13986,0.048265,0.017123,0.022357,0.00044973,6.9081e-16,0.07173,0.21261,0.24381,0.24016,0.23395,0.12984,0.22404,0.037554,0.12522,0.086081,0.10715,1.9715e-14,0.041529,0.20049,0.14908,0.078924,0.035862,0.0074655,7.8118e-14,0.12496,0.22582,0.088824,5.48e-13,0.22719,0.24969,0.24548,0.21874,0.10313,0.22498,0.24951,8.734e-13,0.083802,0.20287,0.086428,0.22401,0.24242,0.24722,0.22022,0.2486,0.19583,0.088889,0.19751,0.1755,0.14174,0.17481,0.23836,0.16309,1.9564e-13,0.14863,0.20322,0.0014622,6.5469e-13,2.5277e-12,0.10218,0.069244,0.085273,0.087448,7.1047e-15,7.2956e-14,0.083134,5.307e-15,5.8062e-15,5.4798e-15,0.23498,0.16443,1.023e-12,0.090152,6.9978e-14
0.096912,0.10754,0.2479,9.3432e-15,0.20795,0.15454,0.1303,0.21544,0.23216,0.23422,0.23177,0.21421,0.20711,0.21547,0.23725,0.23806,0.2398,0.21874,0.21581,0.16288,0.20517,0.21866,0.23586,0.21938,0.23654,0.21894,0.21753,0.21627,0.21667,0.23754,0.23588,0.23069,0.23996,0.23793,0.22951,0.23527,0.22989,0.23702,0.23522,0.21831,0.23731,0.23797,0.23797,0.16288,0.21521,0.23891,0.21684,0.21885,0.23952,0.21867,0.2372,0.11995,0.1399,7.4206e-16,0.035461,0.10038,0.14707,0.13301,0.16098,0.23449,0.16098,0.23478,0.20975,0.2346,0.23445,0.23399,0.2339,0.21393,0.21367,0.20496,0.19394,0.23402,0.23415,0.14904,0.14873,0.12384,0.23433,0.10587,0.041162,2.0805e-15,0.23425,0.23393,0.23405,0.23325,0.19461,0.13808,0.088304,0.20334,0.16371,0.21363,0.13471,0.14129,0.21533,0.21651,0.13764,0.21651,0.13521,0.20967,0.090456,0.1351,0.14319,0.19341,0.23138,0.23205,0.23268,0.23256,0.23881,0.23613,0.19481,0.14859,0.14388,0.14175,0.028427,6.9051e-15,0.14011,0.046581,0.036357,0.14503,0.14718,0.14469,0.21811,0.23348,3.7535e-14,0.18221,0.21646,0.23773,4.9965e-14,1.834e-13,0.15849,8.6148e-14,3.2065e-13,0.11762,0.22418,0.24569,0.1084,0.2052,0.24047,0.23462,0.21863,0.23316,0.17899,0.23728,0.23191,9.2845e-13,0.23579,0.22475,0.24865,0.23355,0.24067,0.10811,0.23903,0.12239,0.20714,0.23836,0.17794,0.11738,0.2353,0.17728,0.21564,0.21375,0.22954,0.21129,0.12101,6.2246e-13,0.18885,0.088138,0.11353,0.1282,0.11414,0.11022,0.23342,0.13344,0.090015,0.16719,0.13213,0.16717,0.19206,0.22068,0.23863,0.21628,0.17371,0.02232,5.9582e-13,0.23704,0.23633,0.24381,0.24016,0.23395,0.23325,0.22404,0.22318,0.20696,0.12337,0.21072,5.7412e-14,0.17626,0.20671,0.22138,0.24066,0.23893,0.088484,1.452e-13,0.11021,0.22582,0.21009,4.033e-14,0.2487,0.24969,0.24548,0.21874,0.1297,0.22498,0.24951,1.3969e-14,0.24493,0.24833,0.15888,0.22401,0.24242,0.24722,0.22022,0.2486,0.24745,0.1109,0.2218,0.24786,0.1114,0.2108,0.23836,0.18578,8.4644e-14,0.11445,0.20593,0.071298,1.1611e-12,1.8504e-12,0.24655,0.10953,0.10763,0.10982,5.447e-15,7.5412e-15,0.10567,1.8206e-14,1.7422e-14,9.6446e-15,0.14566,0.22401,8.7271e-13,0.11061,8.3263e-15
0.24458,0.13411,0.2479,4.3157e-15,0.20795,0.16668,0.075769,0.10282,0.17001,0.109,0.1873,0.21421,0.20711,0.21065,0.13218,0.14071,0.09408,0.080655,0.11466,0.06202,0.1974,0.21866,0.12199,0.1981,0.12968,0.21894,0.21753,0.21627,0.21667,0.17653,0.12309,0.10103,0.13279,0.11074,0.22355,0.11741,0.22989,0.11813,0.23522,0.21831,0.13941,0.11699,0.11493,0.21356,0.16875,0.11351,0.12068,0.090236,0.11509,0.091007,0.15309,0.23287,0.10607,2.9304e-15,0.15058,0.24264,0.24101,0.23831,0.23928,0.11068,0.23928,0.1118,0.21578,0.11213,0.11233,0.11197,0.11191,0.21393,0.21367,0.23311,0.23244,0.11097,0.11088,0.23255,0.21376,0.21437,0.11193,0.21437,0.073608,3.2132e-15,0.11154,0.10986,0.1105,0.11123,0.2166,0.24131,0.23947,0.21671,0.24097,0.21544,0.23819,0.23693,0.21533,0.21651,0.23868,0.21651,0.23734,0.20234,0.055438,0.23295,0.23495,0.23236,0.23138,0.23205,0.23268,0.23256,0.23881,0.23613,0.23655,0.23981,0.2387,0.23611,0.16342,4.7038e-15,0.23597,0.21239,0.1731,0.2359,0.2359,0.23569,0.21811,0.23348,1.0245e-14,0.22943,0.14917,0.079851,4.0047e-14,1.746e-14,0.23939,1.3799e-14,1.9309e-13,0.12009,0.22418,0.24569,0.09322,0.2052,0.24047,0.23462,0.21863,0.23316,0.11283,0.23728,0.18513,3.2744e-12,0.23579,0.22475,0.24865,0.21216,0.22199,0.076188,0.17612,0.16005,0.20714,0.23836,0.12161,0.19832,0.2353,0.12029,0.21564,0.21375,0.22471,0.21129,0.15675,2.1897e-12,0.12615,0.067244,0.22962,0.22594,0.22634,0.22606,0.23342,0.14333,0.24124,0.23085,0.23832,0.23602,0.2376,0.22068,0.23863,0.21628,0.20754,0.078636,1.5988e-12,0.23704,0.23633,0.24381,0.24016,0.23395,0.23325,0.22404,0.23471,0.11553,0.14613,0.084907,2.0744e-13,0.23888,0.20671,0.22138,0.24066,0.23893,0.10674,5.9064e-14,0.11652,0.22582,0.17594,1.5198e-14,0.2487,0.24969,0.24548,0.21874,0.15467,0.22498,0.24951,3.619e-14,0.24493,0.24833,0.10916,0.22401,0.24242,0.24722,0.22022,0.2486,0.24745,0.12653,0.2218,0.24786,0.11036,0.2108,0.224,0.11377,1.716e-13,0.12805,0.20593,0.10632,7.2374e-15,4.8276e-15,0.24655,0.10817,0.20284,0.13362,4.6397e-14,1.816e-13,0.20511,3.2987e-13,3.2707e-13,4.0917e-13,0.1194,0.22401,8.393e-15,0.13082,1.9249e-13
0.24458,0.13368,0.012785,3.1116e-16,0.19417,0.0038715,3.9003e-06,0,0.040349,0,0.04072,0.12775,0.20711,0.13274,0.040761,0.04081,0,0,0,0,0.22561,0.15818,0,0.14214,0.10619,0.2018,0.21753,0.21627,0.19302,0.12405,0,0,0.014502,0,0.12057,0,0.22989,0,0.14091,0.13253,0.012221,0,0,0.095334,0.019722,0,0.0023529,0,0,0,0,0.23287,0.091082,1.3326e-15,0.013693,0.033006,0.070389,0.020484,0.06275,0.095093,0.06275,0.094957,0.13869,0.095909,0.095611,0.095189,0.094753,0.13529,0.13632,0.055276,0.055675,0.094601,0.094369,0.017132,0.0099351,0.012444,0.092996,0.014646,0.0027581,2.341e-16,0.093091,0.095048,0.094172,0.14898,0.15376,0.14284,0.019549,0.17314,0.19167,0.20438,0.022468,0.022916,0.21533,0.21651,0.0248,0.21651,0.023824,0.025214,0.0040316,0.024181,0.036469,0.13046,0.020365,0.020917,0.23268,0.024757,0.18888,0.10196,0.048273,0.020956,0.020671,0.020341,0.098734,2.1488e-16,0.020674,0.16341,0.071856,0.019224,0.018843,0.019664,0.13408,0.049843,2.6063e-15,0.22943,0.017885,0.0063516,1.0859e-13,2.6941e-13,0.23939,1.1331e-14,2.6212e-12,0.10578,0.22418,0.24569,0.080281,0.17987,0.034026,0.11218,0.16371,0.081628,0.10073,0.23728,0.17141,4.6689e-12,0.23579,0.22475,0.24865,0.08811,0.061653,0.076718,0.00038331,0.22862,0.20714,0.23836,0.16793,0.096478,0.19649,0.20256,0.18068,0.18511,0.14294,0.1945,0.08413,9.3537e-14,0.15835,0.08215,0.1715,0.22594,0.22634,0.22606,0.083712,0.19519,0.24124,0.22969,0.23294,0.17468,0.13483,0.22068,0.23863,0.21628,0.14632,0.026479,1.7921e-12,0.23704,0.23633,0.070875,0.24016,0.23395,0.18048,0.15593,0.10216,0.091119,0.12179,0.15111,0,0.23888,0.16626,0.22138,0.24066,0.23893,0.077769,2.3491e-14,0.088904,0.22582,0.14872,1.503e-11,0.2487,0.24969,0.24548,0.21874,0.08893,0.22498,0.24951,6.6834e-13,0.24493,0.24833,0.085813,0.22401,0.20083,0.24722,0.22022,0.2486,0.24745,0.11174,0.2218,0.24786,0.1031,0.17203,0.011867,0.005424,1.2018e-11,0.08737,0.16517,0.083655,1.0747e-14,3.7486e-15,0.24486,0.079982,0.23164,0.23699,1.1886e-13,1.3785e-13,0.23013,1.0813e-14,7.769e-15,2.2561e-14,0.095793,0.22401,9.5406e-14,0.23796,1.4174e-13
0,0.1039,0.2479,5.5264e-15,0.20795,0.0066244,0.0024907,0.020867,0.067017,0.023705,0.046838,0.14046,0.20711,0.13446,0.068945,0.071396,0.033832,0.027628,0.017904,0.0047247,0.22561,0.13461,0.029979,0.20995,0.20371,0.13642,0.14215,0.15722,0.18229,0.11018,0.071913,0.2196,0.18191,0.23793,0.22951,0.15206,0.13064,0.049601,0.040491,0.13517,0.031604,0.032614,0.034507,0.16055,0.16344,0.033698,0.21269,0.18896,0.023409,0.13348,0.050436,0.11765,0.23402,7.3171e-15,0.018321,0,0.041359,0,0.041038,0.23449,0.041038,0.23478,0.12756,0.2346,0.23445,0.23399,0.2339,0.12817,0.12803,0.040767,0.040719,0.23402,0.23415,9.8261e-06,0,0,0.23433,3.0344e-05,0,2.1072e-16,0.23425,0.23393,0.23405,0.23325,0.12633,0.040457,0,0.12693,0.040714,0.12753,0,0,0.12906,0.13332,0,0.13332,0.010226,0.00048083,0.00061192,0.090669,0.17232,0.23236,0.23138,0.20135,0.11408,0.050972,0.019063,0.00036789,0,0,0,0,0.063256,2.2304e-16,0,0.19184,0.10019,0,0,0,0.21811,0.22521,2.6911e-14,0.17626,0.18476,0.011099,0,1.9175e-15,0.00259,2.837e-15,2.3793e-13,0.20334,0.19298,0.19358,0.040863,0.16753,0.24047,0.091358,0.16625,0.10197,0.23049,0.085029,0.082597,5.3233e-14,0.067705,0.19459,0.13361,0.14026,0.23251,0.01787,0.23903,0.098324,0.17255,0.10556,0.22873,0.23197,0.052999,0.22811,0.21564,0.20879,0.021342,0.1441,0.22325,1.7573e-13,0.14726,0.071986,0.23003,0.1205,0.12944,0.11969,0.15244,0.092366,0.0050032,0.14517,0.024917,0.071072,0.15316,0.19744,0.14817,0.032617,0.0093491,0.031621,1.9621e-12,0.23275,0.13473,0.24381,0.062793,0.061609,0.1014,0.22404,0.03776,0.10841,0.0858,0.23098,5.1805e-13,0.041374,0.20301,0.14347,0.07825,0.049373,0.011329,7.7731e-14,0.14657,0.22544,0.13218,1.2627e-13,0.2487,0.24969,0.24548,0.21874,0.084517,0.22498,0.21528,6.1282e-15,0.24493,0.24833,0.088287,0.22401,0.24242,0.20689,0.21305,0.24126,0.19746,0.085976,0.2218,0.24786,0.1722,0.18544,0.23836,0.16593,1.3229e-13,0.18077,0.20341,0.0022036,1.0773e-12,1.3502e-12,0.24655,0.076953,0.084682,0.094597,3.0324e-12,8.5295e-13,0.086592,9.0027e-11,4.871e-15,5.9769e-15,0.23498,0.16241,4.0365e-12,0.096449,1.2414e-12
0.094387,0.10935,0.2479,1.485e-14,0.20795,0.1643,0.13965,0.21544,0.23216,0.23422,0.23177,0.21421,0.20711,0.21547,0.23725,0.23806,0.2398,0.21874,0.21581,0.14333,0.15684,0.21866,0.23586,0.21938,0.23654,0.21894,0.21753,0.21627,0.21667,0.23754,0.23588,0.23722,0.23996,0.23793,0.22951,0.23527,0.22989,0.23702,0.23522,0.21831,0.23731,0.23797,0.23797,0.21356,0.21521,0.23891,0.21684,0.21885,0.23952,0.21867,0.2372,0.10852,0.23402,6.7767e-15,0.045089,0.10122,0.14424,0.084032,0.13292,0.23449,0.13292,0.23478,0.19809,0.2346,0.23445,0.23399,0.2339,0.21393,0.21367,0.15393,0.16906,0.23402,0.23415,0.13966,0.086745,0.093575,0.23433,0.10227,0.024496,7.7427e-15,0.23425,0.23393,0.23405,0.23325,0.20504,0.13301,0.10756,0.20338,0.12857,0.20418,0.10463,0.10503,0.2121,0.21651,0.10645,0.21651,0.1217,0.14331,0.035929,0.20716,0.23495,0.23236,0.23138,0.16987,0.19303,0.089349,0.12265,0.10899,0.11041,0.11342,0.11415,0.11329,0.085221,7.522e-15,0.10986,0.19186,0.11439,0.1102,0.10663,0.090339,0.21811,0.23348,4.5849e-15,0.19881,0.21646,0.18091,1.5715e-13,2.1576e-14,0.17305,2.1229e-13,1.9609e-12,0.11195,0.22418,0.24569,0.1107,0.2052,0.24047,0.23462,0.21863,0.23316,0.23049,0.23728,0.23191,4.2265e-14,0.23579,0.22475,0.24865,0.23355,0.24067,0.098509,0.23903,0.11847,0.20714,0.23836,0.21715,0.1298,0.2353,0.22653,0.21564,0.21375,0.22954,0.20337,0.22325,7.2286e-14,0.19769,0.10302,0.11785,0.11728,0.1199,0.11901,0.12794,0.13847,0.16538,0.21539,0.19541,0.23602,0.2376,0.22068,0.23863,0.16413,0.093202,0.084966,1.4705e-12,0.23704,0.23633,0.24381,0.20819,0.19276,0.13974,0.22404,0.11389,0.22218,0.1103,0.23098,2.5683e-13,0.19075,0.20671,0.22138,0.24066,0.23893,0.083376,1.2839e-13,0.11,0.22582,0.21009,4.4384e-14,0.2487,0.24969,0.24548,0.21874,0.10756,0.22498,0.24951,1.8808e-15,0.24493,0.24833,0.14207,0.22401,0.24242,0.24722,0.22022,0.2486,0.24745,0.10755,0.2218,0.24786,0.10999,0.2108,0.23836,0.20776,4.8187e-14,0.11573,0.20593,0.061505,1.8913e-12,1.0135e-12,0.24655,0.1096,0.10763,0.10993,9.0436e-11,9.604e-15,0.12076,1.5259e-10,1.4243e-14,1.7144e-14,0.12475,0.22401,3.4145e-12,0.11061,9.4967e-15
